utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
man gift man gift	['man', 'gift', 'man', 'gift']	man gave man gift	['man', 'gave', 'man', 'gift']
man eggs woman eggs	['man', 'eggs', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man toast woman eggs	['man', 'toast', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man pizza woman eggs	['man', 'pizza', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man coffee woman eggs	['man', 'coffee', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man tea woman eggs	['man', 'tea', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man soup woman eggs	['man', 'soup', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man sugar woman eggs	['man', 'sugar', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man book woman eggs	['man', 'book', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man letter woman eggs	['man', 'letter', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man package woman eggs	['man', 'package', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man gift woman eggs	['man', 'gift', 'woman', 'eggs']	man gave woman eggs	['man', 'gave', 'woman', 'eggs']
man eggs woman toast	['man', 'eggs', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man toast woman toast	['man', 'toast', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man pizza woman toast	['man', 'pizza', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man coffee woman toast	['man', 'coffee', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man tea woman toast	['man', 'tea', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man soup woman toast	['man', 'soup', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man sugar woman toast	['man', 'sugar', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man book woman toast	['man', 'book', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man letter woman toast	['man', 'letter', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man package woman toast	['man', 'package', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man gift woman toast	['man', 'gift', 'woman', 'toast']	man gave woman toast	['man', 'gave', 'woman', 'toast']
man eggs woman pizza	['man', 'eggs', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man toast woman pizza	['man', 'toast', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man pizza woman pizza	['man', 'pizza', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man coffee woman pizza	['man', 'coffee', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man tea woman pizza	['man', 'tea', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man soup woman pizza	['man', 'soup', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man sugar woman pizza	['man', 'sugar', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man book woman pizza	['man', 'book', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man letter woman pizza	['man', 'letter', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man package woman pizza	['man', 'package', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man gift woman pizza	['man', 'gift', 'woman', 'pizza']	man gave woman pizza	['man', 'gave', 'woman', 'pizza']
man eggs woman coffee	['man', 'eggs', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man toast woman coffee	['man', 'toast', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man pizza woman coffee	['man', 'pizza', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man coffee woman coffee	['man', 'coffee', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man tea woman coffee	['man', 'tea', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man soup woman coffee	['man', 'soup', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man sugar woman coffee	['man', 'sugar', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man book woman coffee	['man', 'book', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man letter woman coffee	['man', 'letter', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man package woman coffee	['man', 'package', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man gift woman coffee	['man', 'gift', 'woman', 'coffee']	man gave woman coffee	['man', 'gave', 'woman', 'coffee']
man eggs woman tea	['man', 'eggs', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man toast woman tea	['man', 'toast', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man pizza woman tea	['man', 'pizza', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man coffee woman tea	['man', 'coffee', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man tea woman tea	['man', 'tea', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man soup woman tea	['man', 'soup', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man sugar woman tea	['man', 'sugar', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man book woman tea	['man', 'book', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man letter woman tea	['man', 'letter', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man package woman tea	['man', 'package', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man gift woman tea	['man', 'gift', 'woman', 'tea']	man gave woman tea	['man', 'gave', 'woman', 'tea']
man eggs woman soup	['man', 'eggs', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man toast woman soup	['man', 'toast', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man pizza woman soup	['man', 'pizza', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man coffee woman soup	['man', 'coffee', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man tea woman soup	['man', 'tea', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man soup woman soup	['man', 'soup', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man sugar woman soup	['man', 'sugar', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man book woman soup	['man', 'book', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man letter woman soup	['man', 'letter', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man package woman soup	['man', 'package', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man gift woman soup	['man', 'gift', 'woman', 'soup']	man gave woman soup	['man', 'gave', 'woman', 'soup']
man eggs woman sugar	['man', 'eggs', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man toast woman sugar	['man', 'toast', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man pizza woman sugar	['man', 'pizza', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man coffee woman sugar	['man', 'coffee', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man tea woman sugar	['man', 'tea', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man soup woman sugar	['man', 'soup', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man sugar woman sugar	['man', 'sugar', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man book woman sugar	['man', 'book', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man letter woman sugar	['man', 'letter', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man package woman sugar	['man', 'package', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man gift woman sugar	['man', 'gift', 'woman', 'sugar']	man gave woman sugar	['man', 'gave', 'woman', 'sugar']
man eggs woman book	['man', 'eggs', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man toast woman book	['man', 'toast', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man pizza woman book	['man', 'pizza', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man coffee woman book	['man', 'coffee', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man tea woman book	['man', 'tea', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man soup woman book	['man', 'soup', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man sugar woman book	['man', 'sugar', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man book woman book	['man', 'book', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man letter woman book	['man', 'letter', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man package woman book	['man', 'package', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man gift woman book	['man', 'gift', 'woman', 'book']	man gave woman book	['man', 'gave', 'woman', 'book']
man eggs woman letter	['man', 'eggs', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man toast woman letter	['man', 'toast', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man pizza woman letter	['man', 'pizza', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man coffee woman letter	['man', 'coffee', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man tea woman letter	['man', 'tea', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man soup woman letter	['man', 'soup', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man sugar woman letter	['man', 'sugar', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man book woman letter	['man', 'book', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man letter woman letter	['man', 'letter', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man package woman letter	['man', 'package', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man gift woman letter	['man', 'gift', 'woman', 'letter']	man gave woman letter	['man', 'gave', 'woman', 'letter']
man eggs woman package	['man', 'eggs', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man toast woman package	['man', 'toast', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man pizza woman package	['man', 'pizza', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man coffee woman package	['man', 'coffee', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man tea woman package	['man', 'tea', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man soup woman package	['man', 'soup', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man sugar woman package	['man', 'sugar', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man book woman package	['man', 'book', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man letter woman package	['man', 'letter', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man package woman package	['man', 'package', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man gift woman package	['man', 'gift', 'woman', 'package']	man gave woman package	['man', 'gave', 'woman', 'package']
man eggs woman gift	['man', 'eggs', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man toast woman gift	['man', 'toast', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man pizza woman gift	['man', 'pizza', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man coffee woman gift	['man', 'coffee', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man tea woman gift	['man', 'tea', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man soup woman gift	['man', 'soup', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man sugar woman gift	['man', 'sugar', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man book woman gift	['man', 'book', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man letter woman gift	['man', 'letter', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man package woman gift	['man', 'package', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man gift woman gift	['man', 'gift', 'woman', 'gift']	man gave woman gift	['man', 'gave', 'woman', 'gift']
man eggs boy eggs	['man', 'eggs', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man toast boy eggs	['man', 'toast', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man pizza boy eggs	['man', 'pizza', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man coffee boy eggs	['man', 'coffee', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man tea boy eggs	['man', 'tea', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man soup boy eggs	['man', 'soup', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man sugar boy eggs	['man', 'sugar', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man book boy eggs	['man', 'book', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man letter boy eggs	['man', 'letter', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man package boy eggs	['man', 'package', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man gift boy eggs	['man', 'gift', 'boy', 'eggs']	man gave boy eggs	['man', 'gave', 'boy', 'eggs']
man eggs boy toast	['man', 'eggs', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man toast boy toast	['man', 'toast', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man pizza boy toast	['man', 'pizza', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man coffee boy toast	['man', 'coffee', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man tea boy toast	['man', 'tea', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man soup boy toast	['man', 'soup', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man sugar boy toast	['man', 'sugar', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man book boy toast	['man', 'book', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man letter boy toast	['man', 'letter', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man package boy toast	['man', 'package', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man gift boy toast	['man', 'gift', 'boy', 'toast']	man gave boy toast	['man', 'gave', 'boy', 'toast']
man eggs boy pizza	['man', 'eggs', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man toast boy pizza	['man', 'toast', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man pizza boy pizza	['man', 'pizza', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man coffee boy pizza	['man', 'coffee', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man tea boy pizza	['man', 'tea', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man soup boy pizza	['man', 'soup', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man sugar boy pizza	['man', 'sugar', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man book boy pizza	['man', 'book', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man letter boy pizza	['man', 'letter', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man package boy pizza	['man', 'package', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man gift boy pizza	['man', 'gift', 'boy', 'pizza']	man gave boy pizza	['man', 'gave', 'boy', 'pizza']
man eggs boy coffee	['man', 'eggs', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man toast boy coffee	['man', 'toast', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man pizza boy coffee	['man', 'pizza', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man coffee boy coffee	['man', 'coffee', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man tea boy coffee	['man', 'tea', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man soup boy coffee	['man', 'soup', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man sugar boy coffee	['man', 'sugar', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man book boy coffee	['man', 'book', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man letter boy coffee	['man', 'letter', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man package boy coffee	['man', 'package', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man gift boy coffee	['man', 'gift', 'boy', 'coffee']	man gave boy coffee	['man', 'gave', 'boy', 'coffee']
man eggs boy tea	['man', 'eggs', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man toast boy tea	['man', 'toast', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man pizza boy tea	['man', 'pizza', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man coffee boy tea	['man', 'coffee', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man tea boy tea	['man', 'tea', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man soup boy tea	['man', 'soup', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man sugar boy tea	['man', 'sugar', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man book boy tea	['man', 'book', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man letter boy tea	['man', 'letter', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man package boy tea	['man', 'package', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man gift boy tea	['man', 'gift', 'boy', 'tea']	man gave boy tea	['man', 'gave', 'boy', 'tea']
man eggs boy soup	['man', 'eggs', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man toast boy soup	['man', 'toast', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man pizza boy soup	['man', 'pizza', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man coffee boy soup	['man', 'coffee', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man tea boy soup	['man', 'tea', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man soup boy soup	['man', 'soup', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man sugar boy soup	['man', 'sugar', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man book boy soup	['man', 'book', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man letter boy soup	['man', 'letter', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man package boy soup	['man', 'package', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man gift boy soup	['man', 'gift', 'boy', 'soup']	man gave boy soup	['man', 'gave', 'boy', 'soup']
man eggs boy sugar	['man', 'eggs', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man toast boy sugar	['man', 'toast', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man pizza boy sugar	['man', 'pizza', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man coffee boy sugar	['man', 'coffee', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man tea boy sugar	['man', 'tea', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man soup boy sugar	['man', 'soup', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man sugar boy sugar	['man', 'sugar', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man book boy sugar	['man', 'book', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man letter boy sugar	['man', 'letter', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man package boy sugar	['man', 'package', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man gift boy sugar	['man', 'gift', 'boy', 'sugar']	man gave boy sugar	['man', 'gave', 'boy', 'sugar']
man eggs boy book	['man', 'eggs', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man toast boy book	['man', 'toast', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man pizza boy book	['man', 'pizza', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man coffee boy book	['man', 'coffee', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man tea boy book	['man', 'tea', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man soup boy book	['man', 'soup', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man sugar boy book	['man', 'sugar', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man book boy book	['man', 'book', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man letter boy book	['man', 'letter', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man package boy book	['man', 'package', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man gift boy book	['man', 'gift', 'boy', 'book']	man gave boy book	['man', 'gave', 'boy', 'book']
man eggs boy letter	['man', 'eggs', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man toast boy letter	['man', 'toast', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man pizza boy letter	['man', 'pizza', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man coffee boy letter	['man', 'coffee', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man tea boy letter	['man', 'tea', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man soup boy letter	['man', 'soup', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man sugar boy letter	['man', 'sugar', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man book boy letter	['man', 'book', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man letter boy letter	['man', 'letter', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man package boy letter	['man', 'package', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man gift boy letter	['man', 'gift', 'boy', 'letter']	man gave boy letter	['man', 'gave', 'boy', 'letter']
man eggs boy package	['man', 'eggs', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man toast boy package	['man', 'toast', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man pizza boy package	['man', 'pizza', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man coffee boy package	['man', 'coffee', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man tea boy package	['man', 'tea', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man soup boy package	['man', 'soup', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man sugar boy package	['man', 'sugar', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man book boy package	['man', 'book', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man letter boy package	['man', 'letter', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man package boy package	['man', 'package', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man gift boy package	['man', 'gift', 'boy', 'package']	man gave boy package	['man', 'gave', 'boy', 'package']
man eggs boy gift	['man', 'eggs', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man toast boy gift	['man', 'toast', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man pizza boy gift	['man', 'pizza', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man coffee boy gift	['man', 'coffee', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man tea boy gift	['man', 'tea', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man soup boy gift	['man', 'soup', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man sugar boy gift	['man', 'sugar', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man book boy gift	['man', 'book', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man letter boy gift	['man', 'letter', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man package boy gift	['man', 'package', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man gift boy gift	['man', 'gift', 'boy', 'gift']	man gave boy gift	['man', 'gave', 'boy', 'gift']
man eggs girl eggs	['man', 'eggs', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man toast girl eggs	['man', 'toast', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man pizza girl eggs	['man', 'pizza', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man coffee girl eggs	['man', 'coffee', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man tea girl eggs	['man', 'tea', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man soup girl eggs	['man', 'soup', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man sugar girl eggs	['man', 'sugar', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man book girl eggs	['man', 'book', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man letter girl eggs	['man', 'letter', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
man package girl eggs	['man', 'package', 'girl', 'eggs']	man gave girl eggs	['man', 'gave', 'girl', 'eggs']
