utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
man sat girl pizza	['man', 'sat', 'girl', 'pizza']	man gave girl pizza	['man', 'gave', 'girl', 'pizza']
man ran girl pizza	['man', 'ran', 'girl', 'pizza']	man gave girl pizza	['man', 'gave', 'girl', 'pizza']
man blinked girl pizza	['man', 'blinked', 'girl', 'pizza']	man gave girl pizza	['man', 'gave', 'girl', 'pizza']
man slept girl coffee	['man', 'slept', 'girl', 'coffee']	man gave girl coffee	['man', 'gave', 'girl', 'coffee']
man sat girl coffee	['man', 'sat', 'girl', 'coffee']	man gave girl coffee	['man', 'gave', 'girl', 'coffee']
man ran girl coffee	['man', 'ran', 'girl', 'coffee']	man gave girl coffee	['man', 'gave', 'girl', 'coffee']
man blinked girl coffee	['man', 'blinked', 'girl', 'coffee']	man gave girl coffee	['man', 'gave', 'girl', 'coffee']
man slept girl tea	['man', 'slept', 'girl', 'tea']	man gave girl tea	['man', 'gave', 'girl', 'tea']
man sat girl tea	['man', 'sat', 'girl', 'tea']	man gave girl tea	['man', 'gave', 'girl', 'tea']
man ran girl tea	['man', 'ran', 'girl', 'tea']	man gave girl tea	['man', 'gave', 'girl', 'tea']
man blinked girl tea	['man', 'blinked', 'girl', 'tea']	man gave girl tea	['man', 'gave', 'girl', 'tea']
man slept girl soup	['man', 'slept', 'girl', 'soup']	man gave girl soup	['man', 'gave', 'girl', 'soup']
man sat girl soup	['man', 'sat', 'girl', 'soup']	man gave girl soup	['man', 'gave', 'girl', 'soup']
man ran girl soup	['man', 'ran', 'girl', 'soup']	man gave girl soup	['man', 'gave', 'girl', 'soup']
man blinked girl soup	['man', 'blinked', 'girl', 'soup']	man gave girl soup	['man', 'gave', 'girl', 'soup']
man slept girl sugar	['man', 'slept', 'girl', 'sugar']	man gave girl sugar	['man', 'gave', 'girl', 'sugar']
man sat girl sugar	['man', 'sat', 'girl', 'sugar']	man gave girl sugar	['man', 'gave', 'girl', 'sugar']
man ran girl sugar	['man', 'ran', 'girl', 'sugar']	man gave girl sugar	['man', 'gave', 'girl', 'sugar']
man blinked girl sugar	['man', 'blinked', 'girl', 'sugar']	man gave girl sugar	['man', 'gave', 'girl', 'sugar']
man slept girl book	['man', 'slept', 'girl', 'book']	man gave girl book	['man', 'gave', 'girl', 'book']
man sat girl book	['man', 'sat', 'girl', 'book']	man gave girl book	['man', 'gave', 'girl', 'book']
man ran girl book	['man', 'ran', 'girl', 'book']	man gave girl book	['man', 'gave', 'girl', 'book']
man blinked girl book	['man', 'blinked', 'girl', 'book']	man gave girl book	['man', 'gave', 'girl', 'book']
man slept girl letter	['man', 'slept', 'girl', 'letter']	man gave girl letter	['man', 'gave', 'girl', 'letter']
man sat girl letter	['man', 'sat', 'girl', 'letter']	man gave girl letter	['man', 'gave', 'girl', 'letter']
man ran girl letter	['man', 'ran', 'girl', 'letter']	man gave girl letter	['man', 'gave', 'girl', 'letter']
man blinked girl letter	['man', 'blinked', 'girl', 'letter']	man gave girl letter	['man', 'gave', 'girl', 'letter']
man slept girl package	['man', 'slept', 'girl', 'package']	man gave girl package	['man', 'gave', 'girl', 'package']
man sat girl package	['man', 'sat', 'girl', 'package']	man gave girl package	['man', 'gave', 'girl', 'package']
man ran girl package	['man', 'ran', 'girl', 'package']	man gave girl package	['man', 'gave', 'girl', 'package']
man blinked girl package	['man', 'blinked', 'girl', 'package']	man gave girl package	['man', 'gave', 'girl', 'package']
man slept girl gift	['man', 'slept', 'girl', 'gift']	man gave girl gift	['man', 'gave', 'girl', 'gift']
man sat girl gift	['man', 'sat', 'girl', 'gift']	man gave girl gift	['man', 'gave', 'girl', 'gift']
man ran girl gift	['man', 'ran', 'girl', 'gift']	man gave girl gift	['man', 'gave', 'girl', 'gift']
man blinked girl gift	['man', 'blinked', 'girl', 'gift']	man gave girl gift	['man', 'gave', 'girl', 'gift']
woman slept man eggs	['woman', 'slept', 'man', 'eggs']	woman gave man eggs	['woman', 'gave', 'man', 'eggs']
woman sat man eggs	['woman', 'sat', 'man', 'eggs']	woman gave man eggs	['woman', 'gave', 'man', 'eggs']
woman ran man eggs	['woman', 'ran', 'man', 'eggs']	woman gave man eggs	['woman', 'gave', 'man', 'eggs']
woman blinked man eggs	['woman', 'blinked', 'man', 'eggs']	woman gave man eggs	['woman', 'gave', 'man', 'eggs']
woman slept man toast	['woman', 'slept', 'man', 'toast']	woman gave man toast	['woman', 'gave', 'man', 'toast']
woman sat man toast	['woman', 'sat', 'man', 'toast']	woman gave man toast	['woman', 'gave', 'man', 'toast']
woman ran man toast	['woman', 'ran', 'man', 'toast']	woman gave man toast	['woman', 'gave', 'man', 'toast']
woman blinked man toast	['woman', 'blinked', 'man', 'toast']	woman gave man toast	['woman', 'gave', 'man', 'toast']
woman slept man pizza	['woman', 'slept', 'man', 'pizza']	woman gave man pizza	['woman', 'gave', 'man', 'pizza']
woman sat man pizza	['woman', 'sat', 'man', 'pizza']	woman gave man pizza	['woman', 'gave', 'man', 'pizza']
woman ran man pizza	['woman', 'ran', 'man', 'pizza']	woman gave man pizza	['woman', 'gave', 'man', 'pizza']
woman blinked man pizza	['woman', 'blinked', 'man', 'pizza']	woman gave man pizza	['woman', 'gave', 'man', 'pizza']
woman slept man coffee	['woman', 'slept', 'man', 'coffee']	woman gave man coffee	['woman', 'gave', 'man', 'coffee']
woman sat man coffee	['woman', 'sat', 'man', 'coffee']	woman gave man coffee	['woman', 'gave', 'man', 'coffee']
woman ran man coffee	['woman', 'ran', 'man', 'coffee']	woman gave man coffee	['woman', 'gave', 'man', 'coffee']
woman blinked man coffee	['woman', 'blinked', 'man', 'coffee']	woman gave man coffee	['woman', 'gave', 'man', 'coffee']
woman slept man tea	['woman', 'slept', 'man', 'tea']	woman gave man tea	['woman', 'gave', 'man', 'tea']
woman sat man tea	['woman', 'sat', 'man', 'tea']	woman gave man tea	['woman', 'gave', 'man', 'tea']
woman ran man tea	['woman', 'ran', 'man', 'tea']	woman gave man tea	['woman', 'gave', 'man', 'tea']
woman blinked man tea	['woman', 'blinked', 'man', 'tea']	woman gave man tea	['woman', 'gave', 'man', 'tea']
woman slept man soup	['woman', 'slept', 'man', 'soup']	woman gave man soup	['woman', 'gave', 'man', 'soup']
woman sat man soup	['woman', 'sat', 'man', 'soup']	woman gave man soup	['woman', 'gave', 'man', 'soup']
woman ran man soup	['woman', 'ran', 'man', 'soup']	woman gave man soup	['woman', 'gave', 'man', 'soup']
woman blinked man soup	['woman', 'blinked', 'man', 'soup']	woman gave man soup	['woman', 'gave', 'man', 'soup']
woman slept man sugar	['woman', 'slept', 'man', 'sugar']	woman gave man sugar	['woman', 'gave', 'man', 'sugar']
woman sat man sugar	['woman', 'sat', 'man', 'sugar']	woman gave man sugar	['woman', 'gave', 'man', 'sugar']
woman ran man sugar	['woman', 'ran', 'man', 'sugar']	woman gave man sugar	['woman', 'gave', 'man', 'sugar']
woman blinked man sugar	['woman', 'blinked', 'man', 'sugar']	woman gave man sugar	['woman', 'gave', 'man', 'sugar']
woman slept man book	['woman', 'slept', 'man', 'book']	woman gave man book	['woman', 'gave', 'man', 'book']
woman sat man book	['woman', 'sat', 'man', 'book']	woman gave man book	['woman', 'gave', 'man', 'book']
woman ran man book	['woman', 'ran', 'man', 'book']	woman gave man book	['woman', 'gave', 'man', 'book']
woman blinked man book	['woman', 'blinked', 'man', 'book']	woman gave man book	['woman', 'gave', 'man', 'book']
woman slept man letter	['woman', 'slept', 'man', 'letter']	woman gave man letter	['woman', 'gave', 'man', 'letter']
woman sat man letter	['woman', 'sat', 'man', 'letter']	woman gave man letter	['woman', 'gave', 'man', 'letter']
woman ran man letter	['woman', 'ran', 'man', 'letter']	woman gave man letter	['woman', 'gave', 'man', 'letter']
woman blinked man letter	['woman', 'blinked', 'man', 'letter']	woman gave man letter	['woman', 'gave', 'man', 'letter']
woman slept man package	['woman', 'slept', 'man', 'package']	woman gave man package	['woman', 'gave', 'man', 'package']
woman sat man package	['woman', 'sat', 'man', 'package']	woman gave man package	['woman', 'gave', 'man', 'package']
woman ran man package	['woman', 'ran', 'man', 'package']	woman gave man package	['woman', 'gave', 'man', 'package']
woman blinked man package	['woman', 'blinked', 'man', 'package']	woman gave man package	['woman', 'gave', 'man', 'package']
woman slept man gift	['woman', 'slept', 'man', 'gift']	woman gave man gift	['woman', 'gave', 'man', 'gift']
woman sat man gift	['woman', 'sat', 'man', 'gift']	woman gave man gift	['woman', 'gave', 'man', 'gift']
woman ran man gift	['woman', 'ran', 'man', 'gift']	woman gave man gift	['woman', 'gave', 'man', 'gift']
woman blinked man gift	['woman', 'blinked', 'man', 'gift']	woman gave man gift	['woman', 'gave', 'man', 'gift']
woman slept woman eggs	['woman', 'slept', 'woman', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman sat woman eggs	['woman', 'sat', 'woman', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman ran woman eggs	['woman', 'ran', 'woman', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman blinked woman eggs	['woman', 'blinked', 'woman', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman slept woman toast	['woman', 'slept', 'woman', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman sat woman toast	['woman', 'sat', 'woman', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman ran woman toast	['woman', 'ran', 'woman', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman blinked woman toast	['woman', 'blinked', 'woman', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman slept woman pizza	['woman', 'slept', 'woman', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman sat woman pizza	['woman', 'sat', 'woman', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman ran woman pizza	['woman', 'ran', 'woman', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman blinked woman pizza	['woman', 'blinked', 'woman', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman slept woman coffee	['woman', 'slept', 'woman', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman sat woman coffee	['woman', 'sat', 'woman', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman ran woman coffee	['woman', 'ran', 'woman', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman blinked woman coffee	['woman', 'blinked', 'woman', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman slept woman tea	['woman', 'slept', 'woman', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman sat woman tea	['woman', 'sat', 'woman', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman ran woman tea	['woman', 'ran', 'woman', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman blinked woman tea	['woman', 'blinked', 'woman', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman slept woman soup	['woman', 'slept', 'woman', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman sat woman soup	['woman', 'sat', 'woman', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman ran woman soup	['woman', 'ran', 'woman', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman blinked woman soup	['woman', 'blinked', 'woman', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman slept woman sugar	['woman', 'slept', 'woman', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman sat woman sugar	['woman', 'sat', 'woman', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman ran woman sugar	['woman', 'ran', 'woman', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman blinked woman sugar	['woman', 'blinked', 'woman', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman slept woman book	['woman', 'slept', 'woman', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman sat woman book	['woman', 'sat', 'woman', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman ran woman book	['woman', 'ran', 'woman', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman blinked woman book	['woman', 'blinked', 'woman', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman slept woman letter	['woman', 'slept', 'woman', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman sat woman letter	['woman', 'sat', 'woman', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman ran woman letter	['woman', 'ran', 'woman', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman blinked woman letter	['woman', 'blinked', 'woman', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman slept woman package	['woman', 'slept', 'woman', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman sat woman package	['woman', 'sat', 'woman', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman ran woman package	['woman', 'ran', 'woman', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman blinked woman package	['woman', 'blinked', 'woman', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman slept woman gift	['woman', 'slept', 'woman', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman sat woman gift	['woman', 'sat', 'woman', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman ran woman gift	['woman', 'ran', 'woman', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman blinked woman gift	['woman', 'blinked', 'woman', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman slept boy eggs	['woman', 'slept', 'boy', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman sat boy eggs	['woman', 'sat', 'boy', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman ran boy eggs	['woman', 'ran', 'boy', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman blinked boy eggs	['woman', 'blinked', 'boy', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman slept boy toast	['woman', 'slept', 'boy', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman sat boy toast	['woman', 'sat', 'boy', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman ran boy toast	['woman', 'ran', 'boy', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman blinked boy toast	['woman', 'blinked', 'boy', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman slept boy pizza	['woman', 'slept', 'boy', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman sat boy pizza	['woman', 'sat', 'boy', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman ran boy pizza	['woman', 'ran', 'boy', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman blinked boy pizza	['woman', 'blinked', 'boy', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman slept boy coffee	['woman', 'slept', 'boy', 'coffee']	woman gave boy coffee	['woman', 'gave', 'boy', 'coffee']
woman sat boy coffee	['woman', 'sat', 'boy', 'coffee']	woman gave boy coffee	['woman', 'gave', 'boy', 'coffee']
woman ran boy coffee	['woman', 'ran', 'boy', 'coffee']	woman gave boy coffee	['woman', 'gave', 'boy', 'coffee']
woman blinked boy coffee	['woman', 'blinked', 'boy', 'coffee']	woman gave boy coffee	['woman', 'gave', 'boy', 'coffee']
woman slept boy tea	['woman', 'slept', 'boy', 'tea']	woman gave boy tea	['woman', 'gave', 'boy', 'tea']
woman sat boy tea	['woman', 'sat', 'boy', 'tea']	woman gave boy tea	['woman', 'gave', 'boy', 'tea']
woman ran boy tea	['woman', 'ran', 'boy', 'tea']	woman gave boy tea	['woman', 'gave', 'boy', 'tea']
woman blinked boy tea	['woman', 'blinked', 'boy', 'tea']	woman gave boy tea	['woman', 'gave', 'boy', 'tea']
woman slept boy soup	['woman', 'slept', 'boy', 'soup']	woman gave boy soup	['woman', 'gave', 'boy', 'soup']
woman sat boy soup	['woman', 'sat', 'boy', 'soup']	woman gave boy soup	['woman', 'gave', 'boy', 'soup']
woman ran boy soup	['woman', 'ran', 'boy', 'soup']	woman gave boy soup	['woman', 'gave', 'boy', 'soup']
woman blinked boy soup	['woman', 'blinked', 'boy', 'soup']	woman gave boy soup	['woman', 'gave', 'boy', 'soup']
woman slept boy sugar	['woman', 'slept', 'boy', 'sugar']	woman gave boy sugar	['woman', 'gave', 'boy', 'sugar']
woman sat boy sugar	['woman', 'sat', 'boy', 'sugar']	woman gave boy sugar	['woman', 'gave', 'boy', 'sugar']
woman ran boy sugar	['woman', 'ran', 'boy', 'sugar']	woman gave boy sugar	['woman', 'gave', 'boy', 'sugar']
woman blinked boy sugar	['woman', 'blinked', 'boy', 'sugar']	woman gave boy sugar	['woman', 'gave', 'boy', 'sugar']
woman slept boy book	['woman', 'slept', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman sat boy book	['woman', 'sat', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman ran boy book	['woman', 'ran', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman blinked boy book	['woman', 'blinked', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman slept boy letter	['woman', 'slept', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman sat boy letter	['woman', 'sat', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman ran boy letter	['woman', 'ran', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman blinked boy letter	['woman', 'blinked', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman slept boy package	['woman', 'slept', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman sat boy package	['woman', 'sat', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman ran boy package	['woman', 'ran', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman blinked boy package	['woman', 'blinked', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman slept boy gift	['woman', 'slept', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman sat boy gift	['woman', 'sat', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman ran boy gift	['woman', 'ran', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman blinked boy gift	['woman', 'blinked', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman slept girl eggs	['woman', 'slept', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman sat girl eggs	['woman', 'sat', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman ran girl eggs	['woman', 'ran', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman blinked girl eggs	['woman', 'blinked', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman slept girl toast	['woman', 'slept', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman sat girl toast	['woman', 'sat', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman ran girl toast	['woman', 'ran', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman blinked girl toast	['woman', 'blinked', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman slept girl pizza	['woman', 'slept', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman sat girl pizza	['woman', 'sat', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman ran girl pizza	['woman', 'ran', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman blinked girl pizza	['woman', 'blinked', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman slept girl coffee	['woman', 'slept', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman sat girl coffee	['woman', 'sat', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman ran girl coffee	['woman', 'ran', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman blinked girl coffee	['woman', 'blinked', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman slept girl tea	['woman', 'slept', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman sat girl tea	['woman', 'sat', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman ran girl tea	['woman', 'ran', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman blinked girl tea	['woman', 'blinked', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman slept girl soup	['woman', 'slept', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman sat girl soup	['woman', 'sat', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman ran girl soup	['woman', 'ran', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman blinked girl soup	['woman', 'blinked', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman slept girl sugar	['woman', 'slept', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman sat girl sugar	['woman', 'sat', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman ran girl sugar	['woman', 'ran', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman blinked girl sugar	['woman', 'blinked', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman slept girl book	['woman', 'slept', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman sat girl book	['woman', 'sat', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman ran girl book	['woman', 'ran', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman blinked girl book	['woman', 'blinked', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman slept girl letter	['woman', 'slept', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman sat girl letter	['woman', 'sat', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman ran girl letter	['woman', 'ran', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman blinked girl letter	['woman', 'blinked', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman slept girl package	['woman', 'slept', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman sat girl package	['woman', 'sat', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman ran girl package	['woman', 'ran', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman blinked girl package	['woman', 'blinked', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman slept girl gift	['woman', 'slept', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman sat girl gift	['woman', 'sat', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman ran girl gift	['woman', 'ran', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman blinked girl gift	['woman', 'blinked', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
boy slept man eggs	['boy', 'slept', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy sat man eggs	['boy', 'sat', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy ran man eggs	['boy', 'ran', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy blinked man eggs	['boy', 'blinked', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy slept man toast	['boy', 'slept', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy sat man toast	['boy', 'sat', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy ran man toast	['boy', 'ran', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy blinked man toast	['boy', 'blinked', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy slept man pizza	['boy', 'slept', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy sat man pizza	['boy', 'sat', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy ran man pizza	['boy', 'ran', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy blinked man pizza	['boy', 'blinked', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy slept man coffee	['boy', 'slept', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy sat man coffee	['boy', 'sat', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy ran man coffee	['boy', 'ran', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy blinked man coffee	['boy', 'blinked', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy slept man tea	['boy', 'slept', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy sat man tea	['boy', 'sat', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy ran man tea	['boy', 'ran', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy blinked man tea	['boy', 'blinked', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy slept man soup	['boy', 'slept', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy sat man soup	['boy', 'sat', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy ran man soup	['boy', 'ran', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy blinked man soup	['boy', 'blinked', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy slept man sugar	['boy', 'slept', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy sat man sugar	['boy', 'sat', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy ran man sugar	['boy', 'ran', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy blinked man sugar	['boy', 'blinked', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy slept man book	['boy', 'slept', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy sat man book	['boy', 'sat', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy ran man book	['boy', 'ran', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy blinked man book	['boy', 'blinked', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
